SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
8,YUL,Air Transat,Montreal,2018-01-20,MCO,Orlando,213.3,01/30/2018
9,YUL,Air Canada,Montreal,2018-01-20,MCO,Orlando,223.93,01/30/2018
10,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,224.03,01/30/2018
11,YUL,WestJet,Montreal,2018-01-20,MCO,Orlando,374.43,01/30/2018
12,YUL,United,Montreal,2018-01-20,MCO,Orlando,376.7,01/30/2018
13,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,376.7,01/30/2018
14,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,376.7,01/30/2018
15,YUL,United,Montreal,2018-01-20,MCO,Orlando,376.7,01/30/2018
16,YUL,United,Montreal,2018-01-20,MCO,Orlando,376.7,01/30/2018
17,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,376.7,01/30/2018
18,YUL,United,Montreal,2018-01-20,MCO,Orlando,376.7,01/30/2018
19,YUL,WestJet,Montreal,2018-01-20,MCO,Orlando,382.23,01/30/2018
20,YUL,WestJet,Montreal,2018-01-20,MCO,Orlando,384.5,01/30/2018
21,YUL,Air Canada,Montreal,2018-01-20,MCO,Orlando,449.65999999999997,01/30/2018
22,YUL,Air Canada,Montreal,2018-01-20,MCO,Orlando,449.65999999999997,01/30/2018
23,YUL,Air Canada,Montreal,2018-01-20,MCO,Orlando,449.65999999999997,01/30/2018
24,YUL,United,Montreal,2018-01-20,MCO,Orlando,476.5,01/30/2018
25,YUL,WestJet,Montreal,2018-01-20,MCO,Orlando,485.43,01/30/2018
0,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,226.4,01/30/2018
1,YYZ,WestJet,Toronto,2018-01-20,MCO,Orlando,232.86,01/30/2018
2,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
3,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
4,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
5,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
6,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
7,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
8,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
9,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
10,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
11,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
12,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
13,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
14,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
15,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
16,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
17,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
18,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
19,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,243.8,01/30/2018
20,YYZ,Air Canada,Toronto,2018-01-20,MCO,Orlando,247.9,01/30/2018
21,YYZ,Air Canada,Toronto,2018-01-20,MCO,Orlando,247.9,01/30/2018
22,YYZ,United,Toronto,2018-01-20,MCO,Orlando,250.26,01/30/2018
23,YYZ,United,Toronto,2018-01-20,MCO,Orlando,250.26,01/30/2018
24,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,252.2,01/30/2018
25,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,307.46,01/30/2018
26,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,307.46,01/30/2018
27,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,307.46,01/30/2018
28,YYZ,American Airlines,Toronto,2018-01-20,MCO,Orlando,307.46,01/30/2018
29,YYZ,Delta,Toronto,2018-01-20,MCO,Orlando,323.4,01/30/2018
30,YYZ,United,Toronto,2018-01-20,MCO,Orlando,377.1,01/30/2018
31,YYZ,United,Toronto,2018-01-20,MCO,Orlando,377.1,01/30/2018
32,YYZ,United,Toronto,2018-01-20,MCO,Orlando,377.1,01/30/2018
33,YYZ,United,Toronto,2018-01-20,MCO,Orlando,377.1,01/30/2018
34,YYZ,United,Toronto,2018-01-20,MCO,Orlando,377.1,01/30/2018
0,ANC,Ravn Alaska,Anchorage,2018-01-20,ADQ,Kodiak,326.2,01/30/2018
1,ANC,Ravn Alaska,Anchorage,2018-01-20,ADQ,Kodiak,326.2,01/30/2018
2,ANC,Ravn Alaska,Anchorage,2018-01-20,ADQ,Kodiak,326.2,01/30/2018
3,ANC,Ravn Alaska,Anchorage,2018-01-20,ADQ,Kodiak,326.2,01/30/2018
4,ANC,Ravn Alaska,Anchorage,2018-01-20,ADQ,Kodiak,326.2,01/30/2018
0,SEA,Alaska Airlines,Seattle,2018-01-20,ALW,Walla Walla,68.3,01/30/2018
1,SEA,Alaska Airlines,Seattle,2018-01-20,ALW,Walla Walla,68.3,01/30/2018
0,BOS,American Airlines,Boston,2018-01-20,ACK,Nantucket,666.0,01/30/2018
1,BOS,JetBlue Airways,Boston,2018-01-20,ACK,Nantucket,833.0999999999999,01/30/2018
2,BOS,JetBlue Airways,Boston,2018-01-20,ACK,Nantucket,833.0999999999999,01/30/2018
3,BOS,JetBlue Airways,Boston,2018-01-20,ACK,Nantucket,833.0999999999999,01/30/2018
4,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
5,BOS,JetBlue Airways,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
6,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
7,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
8,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
9,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
10,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
11,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
12,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
13,BOS,JetBlue Airways,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
14,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
15,BOS,JetBlue Airways,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
16,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
17,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
18,BOS,JetBlue Airways,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
19,BOS,JetBlue Airways,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
20,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
21,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
22,BOS,JetBlue Airways,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
23,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
24,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
25,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
26,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
27,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
28,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
29,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
30,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,897.0,01/30/2018
31,BOS,Delta,Boston,2018-01-20,ACK,Nantucket,905.4000000000001,01/30/2018
32,BOS,Delta,Boston,2018-01-20,ACK,Nantucket,905.4000000000001,01/30/2018
33,BOS,Delta,Boston,2018-01-20,ACK,Nantucket,922.1999999999999,01/30/2018
34,BOS,Cape Air,Boston,2018-01-20,ACK,Nantucket,1017.0,01/30/2018
0,DCA,American Airlines,Washington,2018-01-20,ACK,Nantucket,89.1,01/30/2018
1,DCA,JetBlue Airways,Washington,2018-01-20,ACK,Nantucket,102.1,01/30/2018
2,DCA,American Airlines,Washington,2018-01-20,ACK,Nantucket,130.1,01/30/2018
3,DCA,American Airlines,Washington,2018-01-20,ACK,Nantucket,134.1,01/30/2018
4,DCA,JetBlue Airways,Washington,2018-01-20,ACK,Nantucket,156.8,01/30/2018
5,DCA,United,Washington,2018-01-20,ACK,Nantucket,430.8,01/30/2018
6,DCA,United,Washington,2018-01-20,ACK,Nantucket,430.8,01/30/2018
7,DCA,,Washington,2018-01-20,ACK,Nantucket,472.9,01/30/2018
8,DCA,,Washington,2018-01-20,ACK,Nantucket,512.9,01/30/2018
9,DCA,Delta,Washington,2018-01-20,ACK,Nantucket,517.0,01/30/2018
10,DCA,,Washington,2018-01-20,ACK,Nantucket,617.9,01/30/2018
11,DCA,,Washington,2018-01-20,ACK,Nantucket,617.9,01/30/2018
12,DCA,United,Washington,2018-01-20,ACK,Nantucket,721.4,01/30/2018
13,DCA,United,Washington,2018-01-20,ACK,Nantucket,721.4,01/30/2018
14,DCA,,Washington,2018-01-20,ACK,Nantucket,955.7,01/30/2018
15,DCA,,Washington,2018-01-20,ACK,Nantucket,961.3,01/30/2018
0,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,160.0,01/30/2018
1,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,160.0,01/30/2018
2,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,168.0,01/30/2018
3,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,168.0,01/30/2018
4,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,168.0,01/30/2018
5,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,168.0,01/30/2018
6,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,168.0,01/30/2018
7,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,188.0,01/30/2018
8,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,210.0,01/30/2018
9,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,210.0,01/30/2018
10,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,210.0,01/30/2018
11,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,210.0,01/30/2018
12,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,210.0,01/30/2018
13,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,210.0,01/30/2018
14,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,210.0,01/30/2018
15,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,210.0,01/30/2018
16,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,230.0,01/30/2018
0,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,333.2,01/31/2018
1,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,357.0,01/31/2018
2,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,361.2,01/31/2018
3,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,362.6,01/31/2018
4,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,362.6,01/31/2018
5,AUS,Delta,Austin,2018-01-21,ABQ,Albuquerque,403.0,01/31/2018
6,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
7,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
8,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
9,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
10,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
11,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
12,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
13,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
14,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
15,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
16,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
17,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
18,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
19,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
20,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
21,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
22,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
23,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
24,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
25,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
26,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
27,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
28,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
29,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
30,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
31,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,411.0,01/31/2018
32,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,412.2,01/31/2018
33,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,455.0,01/31/2018
34,AUS,American Airlines,Austin,2018-01-21,ABQ,Albuquerque,460.6,01/31/2018
35,AUS,Delta,Austin,2018-01-21,ABQ,Albuquerque,475.0,01/31/2018
36,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,483.6,01/31/2018
37,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,483.6,01/31/2018
38,AUS,United,Austin,2018-01-21,ABQ,Albuquerque,483.6,01/31/2018
39,AUS,Alaska Airlines,Austin,2018-01-21,ABQ,Albuquerque,566.6,01/31/2018
40,AUS,Alaska Airlines,Austin,2018-01-21,ABQ,Albuquerque,572.2,01/31/2018
41,AUS,Alaska Airlines,Austin,2018-01-21,ABQ,Albuquerque,597.2,01/31/2018
42,AUS,Alaska Airlines,Austin,2018-01-21,ABQ,Albuquerque,597.2,01/31/2018
43,AUS,Delta,Austin,2018-01-21,ABQ,Albuquerque,771.0,01/31/2018
44,AUS,Alaska Airlines,Austin,2018-01-21,ABQ,Albuquerque,882.2,01/31/2018
45,AUS,Alaska Airlines,Austin,2018-01-21,ABQ,Albuquerque,882.2,01/31/2018
46,AUS,Alaska Airlines,Austin,2018-01-21,ABQ,Albuquerque,887.8,01/31/2018
47,AUS,Alaska Airlines,Austin,2018-01-21,ABQ,Albuquerque,887.8,01/31/2018
48,AUS,Delta,Austin,2018-01-21,ABQ,Albuquerque,895.0,01/31/2018
49,AUS,Virgin America,Austin,2018-01-21,ABQ,Albuquerque,998.0,01/31/2018
0,DEN,United,Denver,2018-01-21,ABQ,Albuquerque,48.3,01/31/2018
1,DEN,United,Denver,2018-01-21,ABQ,Albuquerque,48.3,01/31/2018
2,DEN,United,Denver,2018-01-21,ABQ,Albuquerque,48.3,01/31/2018
3,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,86.0,01/31/2018
4,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,86.0,01/31/2018
5,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,86.0,01/31/2018
6,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,86.0,01/31/2018
7,DEN,United,Denver,2018-01-21,ABQ,Albuquerque,87.3,01/31/2018
8,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,93.0,01/31/2018
9,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,93.0,01/31/2018
10,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,93.0,01/31/2018
11,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,93.0,01/31/2018
12,DEN,Boutique Air,Denver,2018-01-21,ABQ,Albuquerque,107.0,01/31/2018
13,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,143.0,01/31/2018
14,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,213.0,01/31/2018
15,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,280.0,01/31/2018
16,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,285.6,01/31/2018
17,DEN,,Denver,2018-01-21,ABQ,Albuquerque,665.8000000000001,01/31/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,90.0,01/31/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,90.0,01/31/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,95.0,01/31/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,95.0,01/31/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,95.0,01/31/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,95.0,01/31/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,95.0,01/31/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,95.0,01/31/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,115.0,01/31/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,115.0,01/31/2018
10,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,115.0,01/31/2018
11,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,120.0,01/31/2018
12,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,135.0,01/31/2018
13,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,141.0,01/31/2018
14,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,141.0,01/31/2018
15,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,141.0,01/31/2018
16,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,145.2,01/31/2018
17,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,145.2,01/31/2018
18,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,145.2,01/31/2018
19,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,149.20000000000002,01/31/2018
20,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,149.20000000000002,01/31/2018
21,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,149.20000000000002,01/31/2018
22,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,149.20000000000002,01/31/2018
23,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,150.0,01/31/2018
24,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,150.0,01/31/2018
25,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,150.0,01/31/2018
26,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,151.0,01/31/2018
27,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,151.0,01/31/2018
28,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,151.0,01/31/2018
29,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,155.2,01/31/2018
30,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,155.2,01/31/2018
31,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,155.2,01/31/2018
32,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,155.2,01/31/2018
33,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,155.2,01/31/2018
34,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,155.2,01/31/2018
0,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,214.3,01/31/2018
1,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,214.3,01/31/2018
2,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,214.3,01/31/2018
3,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,221.5,01/31/2018
4,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,221.5,01/31/2018
5,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,221.5,01/31/2018
6,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,221.5,01/31/2018
7,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,221.5,01/31/2018
8,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,223.0,01/31/2018
9,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,223.0,01/31/2018
10,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,223.0,01/31/2018
11,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,223.0,01/31/2018
12,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,223.0,01/31/2018
13,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,223.0,01/31/2018
14,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,362.8,01/31/2018
15,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,362.8,01/31/2018
16,ATL,American Airlines,Atlanta,2018-01-21,ABE,Allentown,371.3,01/31/2018
17,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,465.2,01/31/2018
18,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,465.2,01/31/2018
19,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,465.2,01/31/2018
20,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,465.2,01/31/2018
21,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,470.8,01/31/2018
22,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,470.8,01/31/2018
23,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,481.2,01/31/2018
24,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,481.2,01/31/2018
25,ATL,United,Atlanta,2018-01-21,ABE,Allentown,484.0,01/31/2018
26,ATL,United,Atlanta,2018-01-21,ABE,Allentown,484.0,01/31/2018
27,ATL,United,Atlanta,2018-01-21,ABE,Allentown,484.0,01/31/2018
28,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,486.8,01/31/2018
29,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,486.8,01/31/2018
30,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,486.8,01/31/2018
31,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,486.8,01/31/2018
32,ATL,United,Atlanta,2018-01-21,ABE,Allentown,489.6,01/31/2018
33,ATL,United,Atlanta,2018-01-21,ABE,Allentown,489.6,01/31/2018
34,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,516.2,01/31/2018
35,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,521.8,01/31/2018
36,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,521.8,01/31/2018
37,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,521.8,01/31/2018
38,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,521.8,01/31/2018
39,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,757.2,01/31/2018
40,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,757.2,01/31/2018
41,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,762.8,01/31/2018
42,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,762.8,01/31/2018
43,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,762.8,01/31/2018
44,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,767.2,01/31/2018
45,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,767.2,01/31/2018
46,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,772.8,01/31/2018
0,CLT,American Airlines,Charlotte,2018-01-21,ABE,Allentown,416.3,01/31/2018
1,CLT,American Airlines,Charlotte,2018-01-21,ABE,Allentown,416.3,01/31/2018
0,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,243.6,01/31/2018
1,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,372.6,01/31/2018
0,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,113.2,01/31/2018
1,YYZ,WestJet,Toronto,2018-01-21,MCO,Orlando,116.43,01/31/2018
2,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,120.4,01/31/2018
3,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
4,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
5,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
6,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
7,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
8,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
9,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
10,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
11,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
12,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
13,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
14,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
15,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
16,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
17,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
18,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
19,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,121.9,01/31/2018
20,YYZ,Air Canada,Toronto,2018-01-21,MCO,Orlando,123.95,01/31/2018
21,YYZ,United,Toronto,2018-01-21,MCO,Orlando,125.13,01/31/2018
22,YYZ,United,Toronto,2018-01-21,MCO,Orlando,125.13,01/31/2018
23,YYZ,United,Toronto,2018-01-21,MCO,Orlando,125.13,01/31/2018
